 2.467 scale=0.66 cx= 302.0 cy=1076.0 top= 944.0 ncc=0.82
 2.500 scale=0.66 cx= 302.0 cy=1076.0 top= 944.0 ncc=0.82
 2.533 scale=0.66 cx= 302.0 cy=1080.0 top= 948.0 ncc=0.81
 2.567 scale=0.66 cx= 298.0 cy=1080.0 top= 948.0 ncc=0.83
 2.600 scale=0.66 cx= 298.0 cy=1080.0 top= 948.0 ncc=0.82
 2.633 scale=0.66 cx= 298.0 cy=1084.0 top= 952.0 ncc=0.82
 2.667 scale=0.66 cx= 298.0 cy=1084.0 top= 952.0 ncc=0.82
 2.700 scale=0.66 cx= 298.0 cy=1084.0 top= 952.0 ncc=0.82
 2.733 scale=0.68 cx= 302.0 cy=1088.0 top= 952.0 ncc=0.83
 2.767 scale=0.66 cx= 302.0 cy=1088.0 top= 956.0 ncc=0.85
 2.800 scale=0.66 cx= 306.0 cy=1084.0 top= 952.0 ncc=0.88
 2.833 scale=0.66 cx= 310.0 cy=1080.0 top= 948.0 ncc=0.87
 2.867 scale=0.66 cx= 310.0 cy=1080.0 top= 948.0 ncc=0.88
 2.900 scale=0.66 cx= 314.0 cy=1080.0 top= 948.0 ncc=0.88
 2.933 scale=0.66 cx= 318.0 cy=1076.0 top= 944.0 ncc=0.87
 2.967 scale=0.66 cx= 318.0 cy=1076.0 top= 944.0 ncc=0.89
 3.000 scale=0.66 cx= 318.0 cy=1076.0 top= 944.0 ncc=0.87
 3.033 scale=0.66 cx= 318.0 cy=1080.0 top= 948.0 ncc=0.86
 3.067 scale=0.66 cx= 318.0 cy=1076.0 top= 944.0 ncc=0.87
 3.100 scale=0.66 cx= 318.0 cy=1076.0 top= 944.0 ncc=0.86
 3.133 scale=0.66 cx= 318.0 cy=1076.0 top= 944.0 ncc=0.86
 3.167 scale=0.66 cx= 318.0 cy=1076.0 top= 944.0 ncc=0.89
 3.200 scale=0.66 cx= 318.0 cy=1076.0 top= 944.0 ncc=0.89
 3.233 scale=0.66 cx= 318.0 cy=1080.0 top= 948.0 ncc=0.90
 3.267 scale=0.66 cx= 318.0 cy=1080.0 top= 948.0 ncc=0.89
 3.300 scale=0.68 cx= 318.0 cy=1084.0 top= 948.0 ncc=0.89
 3.333 scale=0.68 cx= 322.0 cy=1084.0 top= 948.0 ncc=0.89
 3.367 scale=0.68 cx= 330.0 cy=1084.0 top= 948.0 ncc=0.86
 3.400 scale=0.68 cx= 342.0 cy=1084.0 top= 948.0 ncc=0.76
 3.433 scale=0.66 cx= 354.0 cy=1084.0 top= 952.0 ncc=0.72
 3.467 scale=0.68 cx= 354.0 cy=1088.0 top= 952.0 ncc=0.74
 3.500 scale=0.68 cx= 350.0 cy=1088.0 top= 952.0 ncc=0.77
 3.533 scale=0.68 cx= 342.0 cy=1088.0 top= 952.0 ncc=0.81
 3.567 scale=0.66 cx= 334.0 cy=1084.0 top= 952.0 ncc=0.82
 3.600 scale=0.66 cx= 330.0 cy=1084.0 top= 952.0 ncc=0.87
 3.633 scale=0.66 cx= 326.0 cy=1080.0 top= 948.0 ncc=0.88
 3.667 scale=0.66 cx= 322.0 cy=1080.0 top= 948.0 ncc=0.89
 3.700 scale=0.66 cx= 318.0 cy=1080.0 top= 948.0 ncc=0.88
 3.733 scale=0.66 cx= 318.0 cy=1080.0 top= 948.0 ncc=0.88
 3.767 scale=0.66 cx= 318.0 cy=1084.0 top= 952.0 ncc=0.89
 3.800 scale=0.66 cx= 318.0 cy=1088.0 top= 956.0 ncc=0.89
 3.833 scale=0.66 cx= 318.0 cy=1088.0 top= 956.0 ncc=0.89
 3.867 scale=0.66 cx= 318.0 cy=1084.0 top= 952.0 ncc=0.87
 3.900 scale=0.66 cx= 318.0 cy=1084.0 top= 952.0 ncc=0.88
 3.933 scale=0.66 cx= 322.0 cy=1080.0 top= 948.0 ncc=0.88
 3.967 scale=0.66 cx= 322.0 cy=1080.0 top= 948.0 ncc=0.88
 4.000 scale=0.66 cx= 322.0 cy=1084.0 top= 952.0 ncc=0.89
 4.033 scale=0.66 cx= 326.0 cy=1084.0 top= 952.0 ncc=0.88
 4.067 scale=0.66 cx= 326.0 cy=1084.0 top= 952.0 ncc=0.89
 4.100 scale=0.68 cx= 326.0 cy=1088.0 top= 952.0 ncc=0.90
 4.133 scale=0.68 cx= 326.0 cy=1088.0 top= 952.0 ncc=0.89
 4.167 scale=0.68 cx= 330.0 cy=1088.0 top= 952.0 ncc=0.88
 4.200 scale=0.68 cx= 330.0 cy=1092.0 top= 956.0 ncc=0.87
 4.233 scale=0.68 cx= 326.0 cy=1096.0 top= 960.0 ncc=0.86
 4.267 scale=0.68 cx= 322.0 cy=1100.0 top= 964.0 ncc=0.85
 4.300 scale=0.68 cx= 318.0 cy=1104.0 top= 968.0 ncc=0.84
 4.333 scale=0.68 cx= 314.0 cy=1104.0 top= 968.0 ncc=0.83
 4.367 scale=0.68 cx= 310.0 cy=1104.0 top= 968.0 ncc=0.82
 4.400 scale=0.68 cx= 306.0 cy=1104.0 top= 968.0 ncc=0.81
 4.433 scale=0.66 cx= 306.0 cy=1100.0 top= 968.0 ncc=0.81
 4.467 scale=0.68 cx= 306.0 cy=1100.0 top= 964.0 ncc=0.81
 4.500 scale=0.68 cx= 306.0 cy=1100.0 top= 964.0 ncc=0.81
 4.533 scale=0.68 cx= 310.0 cy=1100.0 top= 964.0 ncc=0.84
 4.567 scale=0.68 cx= 318.0 cy=1096.0 top= 960.0 ncc=0.87
 4.600 scale=0.68 cx= 322.0 cy=1096.0 top= 960.0 ncc=0.88
 4.633 scale=0.68 cx= 322.0 cy=1096.0 top= 960.0 ncc=0.87
 4.667 scale=0.70 cx= 322.0 cy=1100.0 top= 960.0 ncc=0.85
 4.700 scale=0.70 cx= 322.0 cy=1104.0 top= 964.0 ncc=0.84
 4.733 scale=0.70 cx= 322.0 cy=1108.0 top= 968.0 ncc=0.83
 4.767 scale=0.68 cx= 318.0 cy=1108.0 top= 972.0 ncc=0.81
 4.800 scale=0.68 cx= 318.0 cy=1108.0 top= 972.0 ncc=0.82
 4.833 scale=0.70 cx= 322.0 cy=1108.0 top= 968.0 ncc=0.83
 4.867 scale=0.70 cx= 322.0 cy=1108.0 top= 968.0 ncc=0.83
 4.900 scale=0.70 cx= 322.0 cy=1108.0 top= 968.0 ncc=0.83
 4.933 scale=0.70 cx= 322.0 cy=1108.0 top= 968.0 ncc=0.83
 4.967 scale=0.70 cx= 322.0 cy=1108.0 top= 968.0 ncc=0.83
 5.000 scale=0.70 cx= 322.0 cy=1108.0 top= 968.0 ncc=0.84
 5.033 scale=0.68 cx= 322.0 cy=1104.0 top= 968.0 ncc=0.85
 5.067 scale=0.68 cx= 322.0 cy=1100.0 top= 964.0 ncc=0.86
 5.100 scale=0.68 cx= 322.0 cy=1096.0 top= 960.0 ncc=0.86
 5.133 scale=0.68 cx= 322.0 cy=1092.0 top= 956.0 ncc=0.87
 5.167 scale=0.68 cx= 322.0 cy=1088.0 top= 952.0 ncc=0.87
 5.200 scale=0.66 cx= 322.0 cy=1084.0 top= 952.0 ncc=0.87
 5.233 scale=1.00 cx= 520.0 cy= 600.0 top= 400.0 ncc=0.85
 5.267 scale=0.98 cx= 514.0 cy= 600.0 top= 404.0 ncc=0.81
 5.300 scale=0.98 cx= 510.0 cy= 604.0 top= 408.0 ncc=0.77
 5.333 scale=1.02 cx= 508.0 cy= 620.0 top= 416.0 ncc=0.76
 5.367 scale=1.02 cx= 508.0 cy= 624.0 top= 420.0 ncc=0.76
 5.400 scale=1.02 cx= 508.0 cy= 624.0 top= 420.0 ncc=0.77
 5.433 scale=1.02 cx= 508.0 cy= 616.0 top= 412.0 ncc=0.79
 5.467 scale=1.02 cx= 512.0 cy= 612.0 top= 408.0 ncc=0.80
 5.500 scale=1.04 cx= 512.0 cy= 612.0 top= 404.0 ncc=0.80
 5.533 scale=1.06 cx= 512.0 cy= 612.0 top= 400.0 ncc=0.80
 5.567 scale=1.06 cx= 512.0 cy= 608.0 top= 396.0 ncc=0.80
 5.600 scale=1.08 cx= 512.0 cy= 608.0 top= 392.0 ncc=0.80
 5.633 scale=1.08 cx= 516.0 cy= 604.0 top= 388.0 ncc=0.80
 5.667 scale=1.08 cx= 516.0 cy= 600.0 top= 384.0 ncc=0.82
 5.700 scale=1.08 cx= 524.0 cy= 596.0 top= 380.0 ncc=0.83
 5.733 scale=1.10 cx= 532.0 cy= 592.0 top= 372.0 ncc=0.85
 5.767 scale=1.10 cx= 536.0 cy= 588.0 top= 368.0 ncc=0.86
 5.800 scale=1.10 cx= 536.0 cy= 584.0 top= 364.0 ncc=0.86
 5.833 scale=1.10 cx= 532.0 cy= 580.0 top= 360.0 ncc=0.87
 5.867 scale=1.10 cx= 520.0 cy= 572.0 top= 352.0 ncc=0.86
 5.900 scale=1.10 cx= 512.0 cy= 568.0 top= 348.0 ncc=0.84
 5.933 scale=1.10 cx= 512.0 cy= 564.0 top= 344.0 ncc=0.84
 5.967 scale=1.10 cx= 524.0 cy= 564.0 top= 344.0 ncc=0.84
 6.000 scale=1.12 cx= 540.0 cy= 572.0 top= 348.0 ncc=0.84
 6.033 scale=1.12 cx= 548.0 cy= 588.0 top= 364.0 ncc=0.83
 6.067 scale=1.14 cx= 550.0 cy= 602.0 top= 376.0 ncc=0.83
 6.100 scale=1.14 cx= 546.0 cy= 598.0 top= 372.0 ncc=0.85
 6.133 scale=1.14 cx= 542.0 cy= 590.0 top= 364.0 ncc=0.87
 6.167 scale=1.12 cx= 532.0 cy= 584.0 top= 360.0 ncc=0.85
 6.200 scale=1.14 cx= 522.0 cy= 582.0 top= 356.0 ncc=0.82
 6.233 scale=1.12 cx= 516.0 cy= 580.0 top= 356.0 ncc=0.79
 6.267 scale=1.12 cx= 512.0 cy= 580.0 top= 356.0 ncc=0.78
 6.300 scale=1.14 cx= 510.0 cy= 582.0 top= 356.0 ncc=0.78
 6.333 scale=1.14 cx= 514.0 cy= 586.0 top= 360.0 ncc=0.79
 6.367 scale=1.14 cx= 514.0 cy= 586.0 top= 360.0 ncc=0.80
 6.400 scale=1.14 cx= 518.0 cy= 586.0 top= 360.0 ncc=0.81
 6.433 scale=1.14 cx= 518.0 cy= 586.0 top= 360.0 ncc=0.81
 6.467 scale=1.14 cx= 514.0 cy= 590.0 top= 364.0 ncc=0.79
 6.500 scale=1.14 cx= 510.0 cy= 594.0 top= 368.0 ncc=0.78
 6.533 scale=1.14 cx= 502.0 cy= 598.0 top= 372.0 ncc=0.75
 6.567 scale=1.14 cx= 494.0 cy= 602.0 top= 376.0 ncc=0.72
 6.600 scale=1.14 cx= 486.0 cy= 602.0 top= 376.0 ncc=0.70
 6.633 scale=1.14 cx= 482.0 cy= 598.0 top= 372.0 ncc=0.70
 6.667 scale=1.14 cx= 482.0 cy= 598.0 top= 372.0 ncc=0.71
 6.700 scale=1.14 cx= 486.0 cy= 602.0 top= 376.0 ncc=0.71
 6.733 scale=1.14 cx= 490.0 cy= 610.0 top= 384.0 ncc=0.71
 6.767 scale=1.14 cx= 494.0 cy= 614.0 top= 388.0 ncc=0.72
 6.800 scale=1.14 cx= 498.0 cy= 614.0 top= 388.0 ncc=0.74
 6.833 scale=1.14 cx= 498.0 cy= 614.0 top= 388.0 ncc=0.75
 6.867 scale=1.14 cx= 498.0 cy= 614.0 top= 388.0 ncc=0.75
 6.900 scale=1.14 cx= 502.0 cy= 610.0 top= 384.0 ncc=0.75
 6.933 scale=1.14 cx= 502.0 cy= 610.0 top= 384.0 ncc=0.76
 6.967 scale=1.14 cx= 502.0 cy= 610.0 top= 384.0 ncc=0.76
 7.000 scale=1.14 cx= 502.0 cy= 610.0 top= 384.0 ncc=0.77
 7.033 scale=1.14 cx= 502.0 cy= 606.0 top= 380.0 ncc=0.77
 7.067 scale=1.14 cx= 502.0 cy= 602.0 top= 376.0 ncc=0.78
 7.100 scale=1.14 cx= 502.0 cy= 602.0 top= 376.0 ncc=0.78
 7.133 scale=1.14 cx= 502.0 cy= 598.0 top= 372.0 ncc=0.79
 7.167 scale=1.14 cx= 502.0 cy= 594.0 top= 368.0 ncc=0.79
 7.200 scale=1.12 cx= 528.0 cy= 560.0 top= 336.0 ncc=0.89
 7.233 scale=1.12 cx= 536.0 cy= 556.0 top= 332.0 ncc=0.89
 7.267 scale=1.12 cx= 540.0 cy= 556.0 top= 332.0 ncc=0.89
 7.300 scale=1.14 cx= 546.0 cy= 558.0 top= 332.0 ncc=0.87
 7.333 scale=1.12 cx= 552.0 cy= 560.0 top= 336.0 ncc=0.87
 7.367 scale=1.12 cx= 556.0 cy= 560.0 top= 336.0 ncc=0.87
 7.400 scale=1.12 cx= 556.0 cy= 560.0 top= 336.0 ncc=0.86
 7.433 scale=1.12 cx= 560.0 cy= 556.0 top= 332.0 ncc=0.86
 7.467 scale=1.12 cx= 560.0 cy= 552.0 top= 328.0 ncc=0.85
 7.500 scale=1.12 cx= 560.0 cy= 552.0 top= 328.0 ncc=0.86
 7.533 scale=1.10 cx= 560.0 cy= 552.0 top= 332.0 ncc=0.86
 7.567 scale=1.12 cx= 560.0 cy= 556.0 top= 332.0 ncc=0.86
 7.600 scale=1.10 cx= 556.0 cy= 556.0 top= 336.0 ncc=0.87
 7.633 scale=1.12 cx= 552.0 cy= 556.0 top= 332.0 ncc=0.87
 7.667 scale=1.10 cx= 552.0 cy= 556.0 top= 336.0 ncc=0.87
 7.700 scale=1.10 cx= 552.0 cy= 556.0 top= 336.0 ncc=0.88
