frame,t,diff
1151,38.3667,0.00402
1152,38.4000,0.00476
1153,38.4333,0.00615
1154,38.4667,0.00689
1155,38.5000,0.00748
1156,38.5333,0.00743
1157,38.5667,0.00686
1158,38.6000,0.00845
1159,38.6333,0.00677
1160,38.6667,0.00586
1161,38.7000,0.00516
1162,38.7333,0.00537
1163,38.7667,0.00582
1164,38.8000,0.00643
1165,38.8333,0.00671
1166,38.8667,0.00628
1167,38.9000,0.00540
1168,38.9333,0.00660
1169,38.9667,0.00693
1170,39.0000,0.00679
1171,39.0333,0.00461
1172,39.0667,0.00483
1173,39.1000,0.00536
1174,39.1333,0.00494
1175,39.1667,0.00332
1176,39.2000,0.00280
1177,39.2333,0.00257
1178,39.2667,0.00243
1179,39.3000,0.00409
1180,39.3333,0.00779
1181,39.3667,0.00717
1182,39.4000,0.00514
1183,39.4333,0.00449
1184,39.4667,0.00457
1185,39.5000,0.00422
1186,39.5333,0.00346
1187,39.5667,0.00442
1188,39.6000,0.00530
1189,39.6333,0.00577
1190,39.6667,0.00617
1191,39.7000,0.00494
1192,39.7333,0.00305
1193,39.7667,0.00301
1194,39.8000,0.00357
1195,39.8333,0.00388
1196,39.8667,0.00327
1197,39.9000,0.00300
1198,39.9333,0.00269
1199,39.9667,0.00228
1200,40.0000,0.00194
1201,40.0333,0.00160
1202,40.0667,0.00147
1203,40.1000,0.00146
1204,40.1333,0.00207
1205,40.1667,0.00276
1206,40.2000,0.00306
1207,40.2333,0.00299
1208,40.2667,0.00141
1209,40.3000,0.00111
1210,40.3333,0.00166
1211,40.3667,0.00175
1212,40.4000,0.00101
1213,40.4333,0.00086
1214,40.4667,0.00115
1215,40.5000,0.00118
1216,40.5333,0.00133
1217,40.5667,0.00270
1218,40.6000,0.00339
1219,40.6333,0.00355
1220,40.6667,0.00364
1221,40.7000,0.00354
1222,40.7333,0.00392
1223,40.7667,0.00360
1224,40.8000,0.00267
1225,40.8333,0.00409
1226,40.8667,0.00422
1227,40.9000,0.00378
1228,40.9333,0.00274
1229,40.9667,0.00198
1230,41.0000,0.00161
1231,41.0333,0.00171
1232,41.0667,0.00206
1233,41.1000,0.00340
1234,41.1333,0.00328
1235,41.1667,0.00355
1236,41.2000,0.00280
1237,41.2333,0.00183
1238,41.2667,0.00145
1239,41.3000,0.00187
1240,41.3333,0.00291
1241,41.3667,0.00296
1242,41.4000,0.00318
1243,41.4333,0.00323
1244,41.4667,0.00272
1245,41.5000,0.00198
1246,41.5333,0.00164
1247,41.5667,0.00263
1248,41.6000,0.00297
1249,41.6333,0.00273
1250,41.6667,0.00338
1251,41.7000,0.00276
1252,41.7333,0.00148
1253,41.7667,0.00058
1254,41.8000,0.00056
1255,41.8333,0.00082
1256,41.8667,0.00070
1257,41.9000,0.00159
1258,41.9333,0.00264
1259,41.9667,0.00395
1260,42.0000,0.00599
1261,42.0333,0.00615
1262,42.0667,0.00543
1263,42.1000,0.00407
1264,42.1333,0.00309
1265,42.1667,0.00333
1266,42.2000,0.00377
1267,42.2333,0.00366
1268,42.2667,0.00394
1269,42.3000,0.00339
1270,42.3333,0.00437
1271,42.3667,0.00242
1272,42.4000,0.00416
1273,42.4333,0.00444
1274,42.4667,0.00374
1275,42.5000,0.00268
1276,42.5333,0.00381
1277,42.5667,0.00445
1278,42.6000,0.00416
1279,42.6333,0.00411
1280,42.6667,0.00339
1281,42.7000,0.00353
1282,42.7333,0.00368
1283,42.7667,0.00335
1284,42.8000,0.00387
1285,42.8333,0.00892
1286,42.8667,0.00977
1287,42.9000,0.00662
1288,42.9333,0.00572
1289,42.9667,0.00562
1290,43.0000,0.00559
1291,43.0333,0.00550
1292,43.0667,0.00527
1293,43.1000,0.00557
1294,43.1333,0.00644
1295,43.1667,0.00646
1296,43.2000,0.00525
1297,43.2333,0.00578
1298,43.2667,0.00633
1299,43.3000,0.00623
1300,43.3333,0.00754
1301,43.3667,0.00881
1302,43.4000,0.00721
1303,43.4333,0.00584
1304,43.4667,0.00599
1305,43.5000,0.00409
1306,43.5333,0.00312
1307,43.5667,0.00392
1308,43.6000,0.00486
1309,43.6333,0.00558
1310,43.6667,0.00548
1311,43.7000,0.00421
1312,43.7333,0.00477
1313,43.7667,0.00567
1314,43.8000,0.00415
1315,43.8333,0.00296
1316,43.8667,0.00218
1317,43.9000,0.00223
1318,43.9333,0.00290
1319,43.9667,0.00351
1320,44.0000,0.00295
1321,44.0333,0.00310
1322,44.0667,0.00364
1323,44.1000,0.00498
1324,44.1333,0.00514
1325,44.1667,0.00426
1326,44.2000,0.00419
1327,44.2333,0.00497
1328,44.2667,0.00706
1329,44.3000,0.00612
1330,44.3333,0.00673
1331,44.3667,0.00698
1332,44.4000,0.00670
1333,44.4333,0.00478
1334,44.4667,0.00353
1335,44.5000,0.00451
1336,44.5333,0.00249
1337,44.5667,0.00244
1338,44.6000,0.00221
1339,44.6333,0.00272
1340,44.6667,0.00242
1341,44.7000,0.00222
1342,44.7333,0.00241
1343,44.7667,0.00274
1344,44.8000,0.00307
1345,44.8333,0.00337
1346,44.8667,0.00336
1347,44.9000,0.00358
1348,44.9333,0.00382
1349,44.9667,0.00387
1350,45.0000,0.00410
1351,45.0333,0.00477
1352,45.0667,0.00481
1353,45.1000,0.00491
1354,45.1333,0.00498
1355,45.1667,0.00418
1356,45.2000,0.00361
1357,45.2333,0.00330
1358,45.2667,0.00351
1359,45.3000,0.00307
1360,45.3333,0.00166
1361,45.3667,0.00166
1362,45.4000,0.00364
1363,45.4333,0.00635
1364,45.4667,0.00616
1365,45.5000,0.00720
1366,45.5333,0.00805
1367,45.5667,0.00710
1368,45.6000,0.00708
1369,45.6333,0.00536
1370,45.6667,0.00619
1371,45.7000,0.00596
1372,45.7333,0.00519
1373,45.7667,0.00433
1374,45.8000,0.00339
1375,45.8333,0.00266
1376,45.8667,0.00212
1377,45.9000,0.00147
1378,45.9333,0.00102
1379,45.9667,0.00078
1380,46.0000,0.00136
1381,46.0333,0.00263
1382,46.0667,0.00279
1383,46.1000,0.00269
1384,46.1333,0.00280
1385,46.1667,0.00299
1386,46.2000,0.00315
1387,46.2333,0.27611
1388,46.2667,0.00763
1389,46.3000,0.01052
1390,46.3333,0.01397
1391,46.3667,0.01690
1392,46.4000,0.01202
1393,46.4333,0.01256
1394,46.4667,0.01407
1395,46.5000,0.01415
1396,46.5333,0.01355
1397,46.5667,0.01066
1398,46.6000,0.00823
1399,46.6333,0.00743
1400,46.6667,0.00686
1401,46.7000,0.00568
1402,46.7333,0.00571
1403,46.7667,0.00616
1404,46.8000,0.00586
1405,46.8333,0.00578
1406,46.8667,0.00600
1407,46.9000,0.00686
1408,46.9333,0.00426
1409,46.9667,0.00370
1410,47.0000,0.00304
1411,47.0333,0.00252
1412,47.0667,0.00231
1413,47.1000,0.00173
1414,47.1333,0.00187
1415,47.1667,0.00278
1416,47.2000,0.00631
1417,47.2333,0.00844
1418,47.2667,0.00864
1419,47.3000,0.00733
1420,47.3333,0.00833
1421,47.3667,0.00622
1422,47.4000,0.00405
1423,47.4333,0.00214
1424,47.4667,0.00296
1425,47.5000,0.00306
1426,47.5333,0.00173
1427,47.5667,0.00246
1428,47.6000,0.00107
1429,47.6333,0.00234
1430,47.6667,0.00230
1431,47.7000,0.00531
1432,47.7333,0.00775
1433,47.7667,0.00684
1434,47.8000,0.00324
1435,47.8333,0.00331
1436,47.8667,0.00340
1437,47.9000,0.00323
1438,47.9333,0.00285
1439,47.9667,0.00394
1440,48.0000,0.00359
1441,48.0333,0.00381
1442,48.0667,0.00398
1443,48.1000,0.00350
1444,48.1333,0.00485
1445,48.1667,0.00994
1446,48.2000,0.01009
1447,48.2333,0.01018
1448,48.2667,0.01269
1449,48.3000,0.01247
1450,48.3333,0.01294
1451,48.3667,0.01030
1452,48.4000,0.00848
1453,48.4333,0.00479
1454,48.4667,0.00660
1455,48.5000,0.00849
1456,48.5333,0.00934
1457,48.5667,0.00973
1458,48.6000,0.01181
1459,48.6333,0.01369
1460,48.6667,0.01191
1461,48.7000,0.01358
1462,48.7333,0.01333
1463,48.7667,0.01207
1464,48.8000,0.00902
1465,48.8333,0.00938
1466,48.8667,0.01354
1467,48.9000,0.01321
1468,48.9333,0.00671
1469,48.9667,0.00529
1470,49.0000,0.00469
1471,49.0333,0.00420
1472,49.0667,0.00434
1473,49.1000,0.00675
1474,49.1333,0.00428
1475,49.1667,0.00518
1476,49.2000,0.00761
1477,49.2333,0.01011
1478,49.2667,0.01068
1479,49.3000,0.01076
1480,49.3333,0.00915
1481,49.3667,0.00772
1482,49.4000,0.00874
1483,49.4333,0.01135
1484,49.4667,0.01469
1485,49.5000,0.01160
1486,49.5333,0.01155
1487,49.5667,0.01128
1488,49.6000,0.01150
1489,49.6333,0.00943
1490,49.6667,0.00641
1491,49.7000,0.00769
1492,49.7333,0.00660
1493,49.7667,0.00540
1494,49.8000,0.00452
1495,49.8333,0.00549
1496,49.8667,0.00841
1497,49.9000,0.01039
1498,49.9333,0.01487
1499,49.9667,0.00790
1500,50.0000,0.00989
1501,50.0333,0.01070
1502,50.0667,0.00764
1503,50.1000,0.00452
1504,50.1333,0.00370
1505,50.1667,0.00618
1506,50.2000,0.00804
1507,50.2333,0.00823
1508,50.2667,0.00498
1509,50.3000,0.00524
1510,50.3333,0.00744
1511,50.3667,0.00834
1512,50.4000,0.00687
1513,50.4333,0.00649
1514,50.4667,0.00627
1515,50.5000,0.01146
1516,50.5333,0.01492
1517,50.5667,0.04052
1518,50.6000,0.03612
1519,50.6333,0.02924
1520,50.6667,0.02255
1521,50.7000,0.02083
1522,50.7333,0.01568
1523,50.7667,0.01441
1524,50.8000,0.01369
1525,50.8333,0.01372
1526,50.8667,0.01480
1527,50.9000,0.01678
1528,50.9333,0.01819
1529,50.9667,0.01974
1530,51.0000,0.02003
1531,51.0333,0.02012
1532,51.0667,0.01918
1533,51.1000,0.01762
1534,51.1333,0.01710
1535,51.1667,0.01420
1536,51.2000,0.01439
1537,51.2333,0.02181
1538,51.2667,0.03413
1539,51.3000,0.04633
1540,51.3333,0.05006
1541,51.3667,0.04691
1542,51.4000,0.05331
1543,51.4333,0.06201
1544,51.4667,0.06677
1545,51.5000,0.06377
1546,51.5333,0.05944
1547,51.5667,0.05054
1548,51.6000,0.04422
1549,51.6333,0.03793
1550,51.6667,0.03307
1551,51.7000,0.02931
1552,51.7333,0.02655
1553,51.7667,0.02497
1554,51.8000,0.02395
1555,51.8333,0.02214
1556,51.8667,0.02091
1557,51.9000,0.02033
1558,51.9333,0.01779
1559,51.9667,0.01709
1560,52.0000,0.01352
1561,52.0333,0.01280
1562,52.0667,0.01245
1563,52.1000,0.01187
1564,52.1333,0.00963
1565,52.1667,0.00873
1566,52.2000,0.00795
1567,52.2333,0.00790
1568,52.2667,0.00781
1569,52.3000,0.00672
1570,52.3333,0.00564
1571,52.3667,0.01084
1572,52.4000,0.00532
1573,52.4333,0.00557
1574,52.4667,0.00618
1575,52.5000,0.00727
1576,52.5333,0.00743
1577,52.5667,0.00729
1578,52.6000,0.00666
1579,52.6333,0.00595
1580,52.6667,0.00525
1581,52.7000,0.00468
1582,52.7333,0.00363
1583,52.7667,0.00236
1584,52.8000,0.00321
1585,52.8333,0.00385
1586,52.8667,0.00383
1587,52.9000,0.00315
1588,52.9333,0.00255
1589,52.9667,0.00339
1590,53.0000,0.00510
1591,53.0333,0.00618
1592,53.0667,0.00570
1593,53.1000,0.00426
1594,53.1333,0.00305
1595,53.1667,0.00359
1596,53.2000,0.00406
1597,53.2333,0.00300
1598,53.2667,0.00322
1599,53.3000,0.00354
1600,53.3333,0.00389
1601,53.3667,0.00401
1602,53.4000,0.00397
1603,53.4333,0.00447
1604,53.4667,0.00399
1605,53.5000,0.00428
1606,53.5333,0.00332
1607,53.5667,0.00288
1608,53.6000,0.00237
1609,53.6333,0.00178
1610,53.6667,0.00180
1611,53.7000,0.00171
1612,53.7333,0.00240
1613,53.7667,0.00187
1614,53.8000,0.00305
1615,53.8333,0.00354
1616,53.8667,0.00292
1617,53.9000,0.00454
1618,53.9333,0.00470
1619,53.9667,0.00491
1620,54.0000,0.00355
1621,54.0333,0.00374
1622,54.0667,0.00340
1623,54.1000,0.00242
1624,54.1333,0.00171
1625,54.1667,0.00156
1626,54.2000,0.00176
1627,54.2333,0.00177
1628,54.2667,0.00208
1629,54.3000,0.00404
1630,54.3333,0.00567
1631,54.3667,0.00594
1632,54.4000,0.00522
1633,54.4333,0.00393
1634,54.4667,0.00307
1635,54.5000,0.00438
1636,54.5333,0.00465
1637,54.5667,0.00558
1638,54.6000,0.00536
1639,54.6333,0.00496
1640,54.6667,0.00471
1641,54.7000,0.00425
1642,54.7333,0.00453
1643,54.7667,0.00658
1644,54.8000,0.00670
1645,54.8333,0.00656
1646,54.8667,0.00541
1647,54.9000,0.00574
1648,54.9333,0.00351
1649,54.9667,0.00337
1650,55.0000,0.00462
1651,55.0333,0.00432
1652,55.0667,0.00430
1653,55.1000,0.00419
1654,55.1333,0.00422
1655,55.1667,0.00466
1656,55.2000,0.00458
1657,55.2333,0.00510
1658,55.2667,0.00644
1659,55.3000,0.00738
1660,55.3333,0.00783
1661,55.3667,0.00764
1662,55.4000,0.00716
1663,55.4333,0.00700
1664,55.4667,0.00558
1665,55.5000,0.00451
1666,55.5333,0.00381
1667,55.5667,0.00361
1668,55.6000,0.00331
1669,55.6333,0.00308
1670,55.6667,0.00352
1671,55.7000,0.00388
1672,55.7333,0.00385
1673,55.7667,0.00348
1674,55.8000,0.00262
1675,55.8333,0.00240
1676,55.8667,0.00180
1677,55.9000,0.00243
1678,55.9333,0.00272
1679,55.9667,0.00311
1680,56.0000,0.00377
1681,56.0333,0.00422
1682,56.0667,0.00391
1683,56.1000,0.00310
1684,56.1333,0.00334
1685,56.1667,0.00367
1686,56.2000,0.00388
1687,56.2333,0.00358
1688,56.2667,0.00313
1689,56.3000,0.00325
1690,56.3333,0.00276
1691,56.3667,0.00234
1692,56.4000,0.00228
1693,56.4333,0.00214
1694,56.4667,0.00215
1695,56.5000,0.00346
1696,56.5333,0.00408
1697,56.5667,0.00432
1698,56.6000,0.00387
1699,56.6333,0.05914
1700,56.6667,0.00284
1701,56.7000,0.00312
1702,56.7333,0.00328
1703,56.7667,0.00285
1704,56.8000,0.00353
1705,56.8333,0.00341
1706,56.8667,0.00286
1707,56.9000,0.00297
1708,56.9333,0.00283
1709,56.9667,0.00158
1710,57.0000,0.00124
1711,57.0333,0.00193
1712,57.0667,0.00104
1713,57.1000,0.00123
1714,57.1333,0.00105
1715,57.1667,0.00156
1716,57.2000,0.00141
1717,57.2333,0.00191
1718,57.2667,0.00179
1719,57.3000,0.00171
1720,57.3333,0.00140
1721,57.3667,0.00162
1722,57.4000,0.00176
1723,57.4333,0.00233
1724,57.4667,0.00121
1725,57.5000,0.00154
1726,57.5333,0.00146
1727,57.5667,0.00123
1728,57.6000,0.00120
1729,57.6333,0.00151
1730,57.6667,0.00225
1731,57.7000,0.00293
1732,57.7333,0.00449
1733,57.7667,0.00558
1734,57.8000,0.00343
1735,57.8333,0.00538
1736,57.8667,0.00742
1737,57.9000,0.00753
1738,57.9333,0.00644
1739,57.9667,0.00571
1740,58.0000,0.00380
1741,58.0333,0.00486
1742,58.0667,0.00577
1743,58.1000,0.00506
1744,58.1333,0.00613
1745,58.1667,0.00560
1746,58.2000,0.00633
1747,58.2333,0.00518
1748,58.2667,0.00329
1749,58.3000,0.00351
1750,58.3333,0.00155
1751,58.3667,0.00120
1752,58.4000,0.00156
1753,58.4333,0.00172
1754,58.4667,0.00201
1755,58.5000,0.00155
1756,58.5333,0.00245
1757,58.5667,0.00371
1758,58.6000,0.00343
1759,58.6333,0.00222
1760,58.6667,0.00469
1761,58.7000,0.00484
1762,58.7333,0.00231
1763,58.7667,0.00394
1764,58.8000,0.00604
1765,58.8333,0.00687
1766,58.8667,0.00602
1767,58.9000,0.00558
1768,58.9333,0.00388
1769,58.9667,0.00552
1770,59.0000,0.00321
1771,59.0333,0.00374
1772,59.0667,0.00333
1773,59.1000,0.00191
1774,59.1333,0.00291
1775,59.1667,0.00281
1776,59.2000,0.00204
1777,59.2333,0.00192
1778,59.2667,0.00231
1779,59.3000,0.00258
1780,59.3333,0.00166
1781,59.3667,0.00214
1782,59.4000,0.00311
1783,59.4333,0.00428
1784,59.4667,0.00529
1785,59.5000,0.61393
1786,59.5333,0.00916
1787,59.5667,0.00743
1788,59.6000,0.00854
1789,59.6333,0.00931
1790,59.6667,0.01007
1791,59.7000,0.00898
1792,59.7333,0.01227
1793,59.7667,0.01431
1794,59.8000,0.01460
1795,59.8333,0.01410
1796,59.8667,0.01592
1797,59.9000,0.01968
1798,59.9333,0.02127
1799,59.9667,0.01699
1800,60.0000,0.01107
1801,60.0333,0.00924
1802,60.0667,0.00764
1803,60.1000,0.00928
1804,60.1333,0.00822
1805,60.1667,0.01312
1806,60.2000,0.01063
1807,60.2333,0.01100
1808,60.2667,0.00622
1809,60.3000,0.00508
1810,60.3333,0.01218
1811,60.3667,0.01190
1812,60.4000,0.00635
1813,60.4333,0.00676
1814,60.4667,0.00833
1815,60.5000,0.00964
1816,60.5333,0.00893
1817,60.5667,0.00740
1818,60.6000,0.00618
1819,60.6333,0.00657
1820,60.6667,0.01096
1821,60.7000,0.01278
1822,60.7333,0.01296
1823,60.7667,0.01335
1824,60.8000,0.01342
1825,60.8333,0.01166
1826,60.8667,0.00524
1827,60.9000,0.00469
1828,60.9333,0.00513
1829,60.9667,0.00320
1830,61.0000,0.00199
1831,61.0333,0.00198
1832,61.0667,0.00304
1833,61.1000,0.00490
1834,61.1333,0.00610
1835,61.1667,0.00727
1836,61.2000,0.00573
1837,61.2333,0.00529
1838,61.2667,0.00743
1839,61.3000,0.00572
1840,61.3333,0.00453
1841,61.3667,0.00669
1842,61.4000,0.00539
1843,61.4333,0.00476
1844,61.4667,0.00646
1845,61.5000,0.00657
1846,61.5333,0.00743
1847,61.5667,0.00577
1848,61.6000,0.00276
1849,61.6333,0.00791
1850,61.6667,0.01031
1851,61.7000,0.00777
1852,61.7333,0.00894
1853,61.7667,0.00962
1854,61.8000,0.01017
1855,61.8333,0.01083
1856,61.8667,0.01531
1857,61.9000,0.01323
1858,61.9333,0.01332
1859,61.9667,0.01426
1860,62.0000,0.01227
1861,62.0333,0.00957
1862,62.0667,0.01239
1863,62.1000,0.01510
1864,62.1333,0.01012
1865,62.1667,0.00796
1866,62.2000,0.00701
1867,62.2333,0.00797
1868,62.2667,0.00762
1869,62.3000,0.00799
1870,62.3333,0.00644
1871,62.3667,0.00567
1872,62.4000,0.00463
1873,62.4333,0.00556
1874,62.4667,0.01221
1875,62.5000,0.01927
1876,62.5333,0.02234
1877,62.5667,0.01818
1878,62.6000,0.01102
1879,62.6333,0.00670
1880,62.6667,0.00579
1881,62.7000,0.01075
1882,62.7333,0.00774
1883,62.7667,0.00763
1884,62.8000,0.00829
1885,62.8333,0.01015
1886,62.8667,0.00966
1887,62.9000,0.00572
1888,62.9333,0.00528
1889,62.9667,0.00336
1890,63.0000,0.00369
1891,63.0333,0.00426
1892,63.0667,0.00727
1893,63.1000,0.01326
1894,63.1333,0.02155
1895,63.1667,0.02722
1896,63.2000,0.01791
1897,63.2333,0.01200
1898,63.2667,0.01464
1899,63.3000,0.01243
1900,63.3333,0.00863
1901,63.3667,0.00650
1902,63.4000,0.00612
1903,63.4333,0.00947
1904,63.4667,0.00539
1905,63.5000,0.00460
1906,63.5333,0.00396
1907,63.5667,0.00206
1908,63.6000,0.00328
1909,63.6333,0.00947
1910,63.6667,0.01334
1911,63.7000,0.02113
1912,63.7333,0.01154
1913,63.7667,0.01282
1914,63.8000,0.00951
1915,63.8333,0.00819
1916,63.8667,0.00506
1917,63.9000,0.00897
1918,63.9333,0.00988
1919,63.9667,0.00662
1920,64.0000,0.00448
1921,64.0333,0.00865
1922,64.0667,0.01144
1923,64.1000,0.00919
1924,64.1333,0.00778
1925,64.1667,0.00778
1926,64.2000,0.00864
1927,64.2333,0.00943
1928,64.2667,0.00965
1929,64.3000,0.00995
1930,64.3333,0.00915
1931,64.3667,0.00869
1932,64.4000,0.00786
1933,64.4333,0.00624
1934,64.4667,0.00604
1935,64.5000,0.00589
1936,64.5333,0.28786
1937,64.5667,0.00280
1938,64.6000,0.00370
1939,64.6333,0.00535
1940,64.6667,0.00640
1941,64.7000,0.00980
1942,64.7333,0.01210
1943,64.7667,0.01537
1944,64.8000,0.01630
1945,64.8333,0.01540
1946,64.8667,0.01342
1947,64.9000,0.01103
1948,64.9333,0.01017
1949,64.9667,0.00981
1950,65.0000,0.00884
1951,65.0333,0.00810
1952,65.0667,0.00682
1953,65.1000,0.00582
1954,65.1333,0.00601
1955,65.1667,0.00609
1956,65.2000,0.00416
1957,65.2333,0.00408
1958,65.2667,0.00497
1959,65.3000,0.00521
1960,65.3333,0.00456
1961,65.3667,0.00358
1962,65.4000,0.00630
1963,65.4333,0.00334
1964,65.4667,0.00254
1965,65.5000,0.00358
1966,65.5333,0.00406
1967,65.5667,0.00380
1968,65.6000,0.00227
1969,65.6333,0.00271
1970,65.6667,0.00478
1971,65.7000,0.00630
1972,65.7333,0.00679
1973,65.7667,0.00623
1974,65.8000,0.00441
1975,65.8333,0.00339
1976,65.8667,0.00205
1977,65.9000,0.00180
1978,65.9333,0.00176
1979,65.9667,0.00484
1980,66.0000,0.00161
1981,66.0333,0.00189
1982,66.0667,0.00221
1983,66.1000,0.00289
1984,66.1333,0.00313
1985,66.1667,0.00300
1986,66.2000,0.00248
1987,66.2333,0.00218
1988,66.2667,0.00246
1989,66.3000,0.00262
1990,66.3333,0.00172
1991,66.3667,0.00232
1992,66.4000,0.00311
1993,66.4333,0.00788
1994,66.4667,0.00436
1995,66.5000,0.00279
1996,66.5333,0.00101
1997,66.5667,0.00340
1998,66.6000,0.00203
1999,66.6333,0.00337
2000,66.6667,0.00412
2001,66.7000,0.00360
2002,66.7333,0.00323
2003,66.7667,0.00582
2004,66.8000,0.00555
2005,66.8333,0.00978
2006,66.8667,0.01275
2007,66.9000,0.01723
2008,66.9333,0.01909
2009,66.9667,0.01889
2010,67.0000,0.01645
2011,67.0333,0.01424
2012,67.0667,0.01240
2013,67.1000,0.01073
2014,67.1333,0.01051
2015,67.1667,0.00950
2016,67.2000,0.00765
2017,67.2333,0.00810
2018,67.2667,0.00590
2019,67.3000,0.00714
2020,67.3333,0.00513
2021,67.3667,0.00571
2022,67.4000,0.00576
2023,67.4333,0.00782
2024,67.4667,0.00832
2025,67.5000,0.00745
2026,67.5333,0.00715
2027,67.5667,0.00556
2028,67.6000,0.00518
2029,67.6333,0.00397
2030,67.6667,0.00329
2031,67.7000,0.00409
2032,67.7333,0.00502
2033,67.7667,0.00623
2034,67.8000,0.00671
2035,67.8333,0.00526
2036,67.8667,0.00226
2037,67.9000,0.00330
2038,67.9333,0.00261
2039,67.9667,0.00119
2040,68.0000,0.00194
2041,68.0333,0.00203
2042,68.0667,0.00156
2043,68.1000,0.00144
2044,68.1333,0.00316
2045,68.1667,0.00510
2046,68.2000,0.00521
2047,68.2333,0.00458
2048,68.2667,0.04791
2049,68.3000,0.00470
2050,68.3333,0.00386
2051,68.3667,0.00321
2052,68.4000,0.00411
2053,68.4333,0.00233
2054,68.4667,0.00245
2055,68.5000,0.00287
2056,68.5333,0.00327
2057,68.5667,0.00385
2058,68.6000,0.00307
2059,68.6333,0.00258
2060,68.6667,0.00373
2061,68.7000,0.00398
2062,68.7333,0.00470
2063,68.7667,0.00407
2064,68.8000,0.00582
2065,68.8333,0.00726
2066,68.8667,0.00625
2067,68.9000,0.00790
2068,68.9333,0.00727
2069,68.9667,0.00707
2070,69.0000,0.00681
2071,69.0333,0.00814
2072,69.0667,0.00831
2073,69.1000,0.00728
2074,69.1333,0.00683
2075,69.1667,0.00672
2076,69.2000,0.00904
2077,69.2333,0.01087
2078,69.2667,0.01267
2079,69.3000,0.01288
2080,69.3333,0.01366
2081,69.3667,0.01338
2082,69.4000,0.01134
2083,69.4333,0.00936
2084,69.4667,0.00873
2085,69.5000,0.00835
2086,69.5333,0.01134
2087,69.5667,0.01248
2088,69.6000,0.01420
2089,69.6333,0.01609
2090,69.6667,0.01854
2091,69.7000,0.01839
2092,69.7333,0.01842
2093,69.7667,0.01520
2094,69.8000,0.01417
2095,69.8333,0.01464
2096,69.8667,0.01450
2097,69.9000,0.01206
2098,69.9333,0.00940
2099,69.9667,0.00703
2100,70.0000,0.00498
2101,70.0333,0.00651
2102,70.0667,0.00940
2103,70.1000,0.00853
2104,70.1333,0.00882
2105,70.1667,0.00914
2106,70.2000,0.01018
2107,70.2333,0.00951
2108,70.2667,0.01029
2109,70.3000,0.01046
2110,70.3333,0.01053
2111,70.3667,0.01071
2112,70.4000,0.00962
2113,70.4333,0.00852
2114,70.4667,0.00874
2115,70.5000,0.00782
2116,70.5333,0.00773
2117,70.5667,0.00311
2118,70.6000,0.00240
2119,70.6333,0.00684
2120,70.6667,0.00778
2121,70.7000,0.00866
2122,70.7333,0.00851
2123,70.7667,0.00748
2124,70.8000,0.00751
2125,70.8333,0.00703
2126,70.8667,0.00846
2127,70.9000,0.00850
2128,70.9333,0.00823
2129,70.9667,0.00811
2130,71.0000,0.00769
2131,71.0333,0.01107
2132,71.0667,0.01544
2133,71.1000,0.20642
2134,71.1333,0.01111
2135,71.1667,0.01416
2136,71.2000,0.01090
2137,71.2333,0.00916
2138,71.2667,0.01358
2139,71.3000,0.01541
2140,71.3333,0.01598
2141,71.3667,0.01920
2142,71.4000,0.01830
2143,71.4333,0.01561
2144,71.4667,0.01197
2145,71.5000,0.01161
2146,71.5333,0.00872
2147,71.5667,0.06729
2148,71.6000,0.39415
2149,71.6333,0.14066
2150,71.6667,0.07017
2151,71.7000,0.02316
2152,71.7333,0.00632
2153,71.7667,0.00424
2154,71.8000,0.23835
2155,71.8333,0.00447
2156,71.8667,0.00517
2157,71.9000,0.00661
2158,71.9333,0.00730
2159,71.9667,0.00766
2160,72.0000,0.00790
2161,72.0333,0.00920
2162,72.0667,0.43035
2163,72.1000,0.00692
2164,72.1333,0.00732
2165,72.1667,0.00951
2166,72.2000,0.01234
2167,72.2333,0.01443
2168,72.2667,0.01675
2169,72.3000,0.01983
2170,72.3333,0.02087
2171,72.3667,0.01912
2172,72.4000,0.01516
2173,72.4333,0.01504
2174,72.4667,0.01387
2175,72.5000,0.01234
2176,72.5333,0.01010
2177,72.5667,0.00922
2178,72.6000,0.00820
2179,72.6333,0.00826
2180,72.6667,0.00684
2181,72.7000,0.00680
2182,72.7333,0.03274
2183,72.7667,0.03759
2184,72.8000,0.02832
2185,72.8333,0.03064
2186,72.8667,0.02876
2187,72.9000,0.02907
2188,72.9333,0.02872
2189,72.9667,0.02887
2190,73.0000,0.02845
2191,73.0333,0.02901
2192,73.0667,0.02768
2193,73.1000,0.02692
2194,73.1333,0.02697
2195,73.1667,0.02599
2196,73.2000,0.02491
2197,73.2333,0.02524
2198,73.2667,0.02500
2199,73.3000,0.02496
2200,73.3333,0.02450
2201,73.3667,0.02303
2202,73.4000,0.02187
2203,73.4333,0.02140
2204,73.4667,0.02062
2205,73.5000,0.02144
2206,73.5333,0.01812
2207,73.5667,0.02171
2208,73.6000,0.02268
2209,73.6333,0.02249
2210,73.6667,0.02190
2211,73.7000,0.02072
2212,73.7333,0.01974
2213,73.7667,0.01031
2214,73.8000,0.00726
2215,73.8333,0.00901
2216,73.8667,0.03154
2217,73.9000,0.03079
2218,73.9333,0.02974
2219,73.9667,0.02950
2220,74.0000,0.02698
2221,74.0333,0.02412
2222,74.0667,0.02182
2223,74.1000,0.02247
2224,74.1333,0.02191
2225,74.1667,0.02086
2226,74.2000,0.02019
